0	20	20	5	46	0.409942257893	-0.165603238216
0	20	20	5	47	0.413581133641	-0.163927905303
0	20	20	5	48	0.413106885036	-0.160739184838
0	20	20	5	49	0.405967114843	-0.188017301532
0	20	20	5	50	0.412420392489	-0.165906910793
0	20	20	5	51	0.412817010422	-0.161530725997
0	20	20	5	52	0.416042479993	-0.156718640361
0	20	20	6	38	0.405443673112	-0.170854896434
0	20	20	6	39	0.409665169156	-0.169467068018
0	20	20	6	40	0.410951856708	-0.166706096245
0	20	20	6	41	0.411616821503	-0.167620714805
0	20	20	6	42	0.410187291054	-0.165488651279
0	20	20	6	43	0.408445464208	-0.164844133339
0	20	20	6	44	0.411062095209	-0.166991957908
0	20	20	6	45	0.409155693088	-0.16491482827
0	20	20	6	46	0.410869322804	-0.164165787182
0	20	20	6	47	0.41377407053	-0.1625499773
0	20	20	6	48	0.415710003898	-0.118263540495
0	20	20	6	49	0.406744575285	-0.186759987006
0	20	20	6	50	0.417864099558	-0.119850177369
0	20	20	6	51	0.419551071508	-0.116302449237
0	20	20	6	52	0.422629223043	-0.100461293309
0	20	20	7	38	0.406336286528	-0.169623038422
0	20	20	7	39	0.410079732908	-0.163001582189
0	20	20	7	40	0.410632907358	-0.165496987324
0	20	20	7	41	0.41736032142	-0.122790166331
0	20	20	7	42	0.410502730651	-0.164460439579
0	20	20	7	43	0.40799543763	-0.162681752996
0	20	20	7	44	0.418356089606	-0.0958404674026
0	20	20	7	45	0.415296708739	-0.0968412114451
0	20	20	7	46	0.415937794914	-0.099635304217
0	20	20	7	47	0.421500172327	-0.0952967578155
0	20	20	7	48	0.416841921142	-0.100219917598
0	20	20	7	49	0.410951953703	-0.159107344107
0	20	20	7	50	0.41871705427	-0.0974065365862
0	20	20	7	51	0.420510623267	-0.0946463292827
0	20	20	7	52	0.422130892941	-0.0990874700001
0	20	20	8	38	0.411007973258	-0.12501158875
0	20	20	8	39	0.41485973635	-0.0991258084662
0	20	20	8	40	0.416360171827	-0.0975293538059
0	20	20	8	41	0.417211418799	-0.0951671535691
0	20	20	8	42	0.415713027165	-0.0933600860192
0	20	20	8	43	0.413264617679	-0.0973211737886
0	20	20	8	44	0.417851321485	-0.0958867068425
0	20	20	8	45	0.414584832693	-0.0968637246684
0	20	20	8	46	0.416687066427	-0.0988138894171
0	20	20	8	47	0.421955706085	-0.0953768133465
0	20	20	8	48	0.417148518547	-0.0996701743496
0	20	20	8	49	0.411933242041	-0.158121645513
0	20	20	8	50	0.418294255108	-0.0970556633114
0	20	20	8	51	0.420408284167	-0.0944347247185
0	20	20	8	52	0.423439697327	-0.0960711473948
0	20	20	9	38	0.411795983059	-0.0964205099316
0	20	20	9	39	0.414688426495	-0.0992272367093
0	20	20	9	40	0.416809474188	-0.0983039109302
0	20	20	9	41	0.416494814952	-0.0953576122952
0	20	20	9	42	0.415252698263	-0.0935901223106
0	20	20	9	43	0.41356733259	-0.0975006301781
0	20	20	9	44	0.419416065436	-0.0958770635266
0	20	20	9	45	0.415431308248	-0.0968028854935
0	20	20	9	46	0.416045057106	-0.097565170443
0	20	20	9	47	0.421394544687	-0.0825136813337
0	20	20	9	48	0.41752445943	-0.0844420037415
0	20	20	9	49	0.412802563931	-0.153915200949
0	20	20	9	50	0.418835706449	-0.0959468187127
0	20	20	9	51	0.421260542888	-0.0939060218607
0	20	20	9	52	0.422691328721	-0.092505663808
0	20	20	10	38	0.413182663657	-0.0966182370933
0	20	20	10	39	0.416168901817	-0.0992611319785
0	20	20	10	40	0.417265210344	-0.0988682567433
0	20	20	10	41	0.416363719374	-0.0954724745318
0	20	20	10	42	0.415858986378	-0.0937311321369
0	20	20	10	43	0.414311782938	-0.0975688671114
0	20	20	10	44	0.418819763363	-0.0949619177604
0	20	20	10	45	0.415322814404	-0.09047150436
0	20	20	10	46	0.416121978276	-0.0958671559983
0	20	20	10	47	0.420727381853	-0.0721961417924
0	20	20	10	48	0.417636156286	-0.0795662021206
0	20	20	10	49	0.417542879639	-0.105896224932
0	20	20	10	50	0.41868314581	-0.0961081183151
0	20	20	10	51	0.423338296384	-0.0944081368569
0	20	20	10	52	0.420679687679	-0.0938184268944
0	20	20	11	38	0.413455046529	-0.0967628729366
0	20	20	11	39	0.416842528707	-0.0942782400635
0	20	20	11	40	0.417790720783	-0.099304054968
0	20	20	11	41	0.417914328449	-0.0960533706507
0	20	20	11	42	0.418432883476	-0.0769455307948
0	20	20	11	43	0.4144894275	-0.0930874849145
0	20	20	11	44	0.418099245277	-0.0956359664479
0	20	20	11	45	0.416681789586	-0.0885404705344
0	20	20	11	46	0.41678107625	-0.0939772004471
0	20	20	11	47	0.42392318559	-0.0810443424802
0	20	20	11	48	0.417697693114	-0.0803632910554
0	20	20	11	49	0.418683824578	-0.096350689654
0	20	20	11	50	0.419842507119	-0.0961910749379
0	20	20	11	51	0.423073224339	-0.0947763798066
0	20	20	11	52	0.42111975066	-0.0892121590347
0	20	20	12	38	0.414414434334	-0.0871170029172
0	20	20	12	39	0.416399014262	-0.0947750995728
0	20	20	12	40	0.418256065018	-0.0996225497474
0	20	20	12	41	0.419774699817	-0.0966622816626
0	20	20	12	42	0.418751780696	-0.0767740052294
0	20	20	12	43	0.416859415359	-0.0937004820161
0	20	20	12	44	0.419151693728	-0.0961613436565
0	20	20	12	45	0.416953200475	-0.0858377056119
0	20	20	12	46	0.417928933389	-0.0916873460982
0	20	20	12	47	0.422936343611	-0.0781217296638
0	20	20	12	48	0.419022812547	-0.0773769275218
0	20	20	12	49	0.418520806947	-0.096310013182
0	20	20	12	50	0.42170829995	-0.0826316697131
0	20	20	12	51	0.422498650062	-0.0832987309702
0	20	20	12	52	0.422550193303	-0.0857121604188
1	20	20	0	38	0.389651526172	-0.225733675259
1	20	20	0	39	0.394752625662	-0.229961480723
1	20	20	0	40	0.404254944439	-0.178334307781
1	20	20	0	41	0.395566331379	-0.17648991339
1	20	20	0	42	0.394247051329	-0.21271827905
1	20	20	0	43	0.390290386642	-0.225224093428
1	20	20	0	44	0.393896521233	-0.289605979171
1	20	20	0	45	0.397101263023	-0.148577737228
1	20	20	0	46	0.392284686618	-0.23838503659
1	20	20	0	47	0.413452367662	-0.0773305514848
1	20	20	0	48	0.401060908504	-0.238441231655
1	20	20	0	49	0.388527247788	-0.236948558025
1	20	20	0	50	0.409242851526	-0.15177585167
1	20	20	0	51	0.398497621083	-0.188432400934
1	20	20	0	52	0.406919774895	-0.168427185777
1	20	20	1	38	0.399388072861	-0.160216058159
1	20	20	1	39	0.401788502584	-0.172633940076
1	20	20	1	40	0.409677427045	-0.0790118119693
1	20	20	1	41	0.404176237998	-0.184848916799
1	20	20	1	42	0.406261266579	-0.0956988844263
1	20	20	1	43	0.401579592365	-0.0892322238627
1	20	20	1	44	0.406328146538	-0.0764139956771
1	20	20	1	45	0.404537551644	-0.0841122002223
1	20	20	1	46	0.405174136766	-0.110825909736
1	20	20	1	47	0.417168310753	-0.106186757994
1	20	20	1	48	0.411614995705	-0.0924958096373
1	20	20	1	49	0.402867717184	-0.179643955585
1	20	20	1	50	0.412772395124	-0.0586570691981
1	20	20	1	51	0.413391621307	-0.0593092055244
1	20	20	1	52	0.414414632762	-0.14056733738
1	20	20	2	38	0.403068330825	-0.102542416376
